Geo_id,City,State,Region,Country,Lat,Lon
1761,Troy,New York,East,United States,42.7284117,-73.6917878
1762,El Cajon,California,West,United States,32.7947731,-116.962526
1763,Birkenhead,England,North,United Kingdom,53.3895177,-3.0248007
1764,Istres,Provence-Alpes-Côte d'Azur,Central,France,43.5139051,4.9884323
1765,Noisy-le-Sec,Ile-de-France,Central,France,48.8897751,2.4516055
1766,Shangyu,Zhejiang,North Asia,China,30.0357,120.8640628
1767,Winnipeg,Manitoba,Canada,Canada,49.8955367,-97.1384584
1768,Burnaby,British Columbia,Canada,Canada,49.2433804,-122.972545
1769,Bacau,Bacau,EMEA,Romania,46.4228703,26.7163991
1770,Nantong,Jiangsu,North Asia,China,31.9827896,120.8904588
1771,Mougins,Provence-Alpes-Côte d'Azur,Central,France,43.6008898,6.9963543
1772,Bolzano,Trentino-Alto Adige,South,Italy,46.6559455,11.2302129
1773,Valencia,Northern Mindanao,Southeast Asia,Philippines,7.9028844,125.0898033
1774,Fontenay-aux-Roses,Ile-de-France,Central,France,48.7911052,2.2870373
1775,Farroupilha,Rio Grande do Sul,South,Brazil,-29.22647,-51.3468188
1776,Hangu,Tianjin,North Asia,China,29.5223,106.367
1777,Dijon,Burgundy,Central,France,47.3215806,5.0414701
1778,Uskudar,Istanbul,EMEA,Turkey,41.0265498,29.0151321
1779,Wuxi,Hunan,North Asia,China,31.5776626,120.2952752
1780,Aschaffenburg,Bavaria,Central,Germany,49.9706701,9.1384857
1781,Lora del Río,Andalusía,South,Spain,37.6574267,-5.5275818
1782,Mcallen,Texas,Central,United States,26.204114,-98.2300605
1783,Colón,Colón,Central,Panama,9.3553005,-79.8974085
1784,Torcy,Ile-de-France,Central,France,50.4830626,2.02302
1785,Zanjan,Zanjan,EMEA,Iran,36.515854,48.4777616
1786,Calabar,Cross River,Africa,Nigeria,4.9795999,8.3373597
1787,Rotorua,Bay of Plenty,Oceania,New Zealand,-38.136073,176.2525434
1788,Veracruz,Veracruz,North,Mexico,19.333333,-96.666667
1789,Sincan,Ankara,EMEA,Turkey,39.9639625,32.58575
1790,Paderborn,North Rhine-Westphalia,Central,Germany,51.7177044,8.752653
1791,Orsay,Ile-de-France,Central,France,48.699184,2.187457
1792,Medina,Ohio,East,United States,29.2836281,-99.1126826
1793,Guatire,Miranda,South,Venezuela,10.4684588,-66.5431115
1794,Thiais,Ile-de-France,Central,France,48.7643664,2.391024
1795,San Lorenzo,Central,South,Paraguay,-25.3425224,-57.509397
1796,Sterlitamak,Bashkortostan,EMEA,Russia,53.6194416,55.9616172
1797,La Teste-de-Buch,Aquitaine,Central,France,44.6316943,-1.1491319
1798,Haifa,Haifa,EMEA,Israel,32.8191218,34.9983856
1799,Moers,North Rhine-Westphalia,Central,Germany,51.451283,6.62843
1800,Barranquilla,Atlántico,South,Colombia,11.0101922,-74.8231794
1801,Maradi,Maradi,Africa,Niger,13.501206,7.102534
1802,Dearborn,Michigan,Central,United States,42.3222599,-83.1763145
1803,Blumenau,Santa Catarina,South,Brazil,-26.9195567,-49.0658025
1804,Saint-Brieuc,Brittany,Central,France,48.5141134,-2.7603283
1805,Gravatá,Pernambuco,South,Brazil,-8.1990607,-35.562989
1806,Scottsdale,Arizona,West,United States,33.4942189,-111.926018
1807,Oxnard,California,West,United States,34.1976308,-119.180381
1808,Margate,England,North,United Kingdom,51.3878174,1.3819699
1809,Trapani,Sicily,South,Italy,38.0173961,12.5160225
1810,Lormont,Aquitaine,Central,France,44.8791708,-0.5216683
1811,Sapucaia do Sul,Rio Grande do Sul,South,Brazil,-29.8197019,-51.1608722
1812,Paço do Lumiar,Maranhão,South,Brazil,-2.5329055,-44.1591965
1813,Jingmen,Hubei,North Asia,China,31.0375248,112.1937979
1814,Bengkulu,Bengkulu,Southeast Asia,Indonesia,-4.0035184,101.8393474
1815,Kirkwood,Missouri,Central,United States,38.5800713,-90.4069177
1816,Lichinga,Niassa,Africa,Mozambique,-13.2999118,35.2458642
1817,Sargodha,Punjab,Central Asia,Pakistan,32.0836514,72.676461
1818,Mardin,Mardin,EMEA,Turkey,37.3611355,40.8959403
1819,Aulnay-sous-Bois,Ile-de-France,Central,France,48.934231,2.499789
1820,Mesa,Arizona,West,United States,33.4151005,-111.831455
1821,Bihar Sharif,Bihar,Central Asia,India,25.193859,85.5208617
1822,Ottawa,Ontario,Canada,Canada,45.4208777,-75.6901106
1823,Hyderabad,Sindh,Central Asia,Pakistan,25.4075358,68.3613456
1824,Taizz,Ta'izz,EMEA,Yemen,13.5752242,44.0215268
1825,Trappes,Ile-de-France,Central,France,48.7760957,1.9988356
1826,Montrouge,Ile-de-France,Central,France,48.8188544,2.3194375
1827,Huambo,Huambo,Africa,Angola,-12.7772455,15.7346713
1828,Wuppertal,North Rhine-Westphalia,Central,Germany,51.264018,7.1780374
1829,Verona,Veneto,South,Italy,45.4424977,10.9857377
1830,Brighton,England,North,United Kingdom,50.8214626,-0.1400561
1831,Bayreuth,Bavaria,Central,Germany,49.9449711,11.5734327
1832,Ankara,Ankara,EMEA,Turkey,39.9207759,32.8540497
1833,Tehuacán,Puebla,North,Mexico,18.4658011,-97.3978348
1834,Kent,Washington,West,United States,33.1665316,-100.7846477
1835,Da Nang,Dà Nang,Southeast Asia,Vietnam,16.068,108.212
1836,Hubli,Karnataka,Central Asia,India,15.3518378,75.1379848
1837,Ludwigsfelde,Brandenburg,Central,Germany,52.3016096,13.2610163
1838,Maidenhead,England,North,United Kingdom,51.522743,-0.7197368
1839,Delmenhorst,Lower Saxony,Central,Germany,53.048095,8.6286066
1840,Kingston,Ontario,Canada,Canada,44.3054151,-76.4283781
1841,Gagny,Ile-de-France,Central,France,48.8853743,2.5358323
1842,Kuala Terengganu,Trengganu,Southeast Asia,Malaysia,5.3296461,103.1383265
1843,Emden,Lower Saxony,Central,Germany,53.3670541,7.2058304
1844,Karlsruhe,Baden-Württemberg,Central,Germany,49.0068705,8.4034195
1845,Amman,'Amman,EMEA,Jordan,31.9515694,35.9239625
1846,Pau,Aquitaine,Central,France,43.2957547,-0.3685668
1847,Calgary,Alberta,Canada,Canada,51.0456064,-114.057541
1848,Whitby,Ontario,Canada,Canada,43.87982,-78.9421751
1849,Legnano,Lombardy,South,Italy,45.5946464,8.9181625
1850,Baranagar,West Bengal,Central Asia,India,22.6530765,88.3805962
1851,Arequipa,Arequipa,South,Peru,-16.3988667,-71.5369607
1852,Gravataí,Rio Grande do Sul,South,Brazil,-29.9440222,-50.9930938
1853,Niterói,Rio de Janeiro,South,Brazil,-22.8884,-43.1147
1854,Avignon,Provence-Alpes-Côte d'Azur,Central,France,43.9492493,4.8059012
1855,Sanandaj,Kordestan,EMEA,Iran,35.3126047,46.9978639
1856,Gebze,Kocaeli,EMEA,Turkey,40.8006696,29.431767
1857,Hazebrouck,Nord-Pas-de-Calais,Central,France,50.7226113,2.5360331
1858,Uppsala,Uppsala,North,Sweden,59.8586126,17.6387436
1859,Slupsk,Pomerania,EMEA,Poland,54.463577,17.020948
1860,South Bend,Indiana,Central,United States,41.6833813,-86.2500066
1861,Agen,Aquitaine,Central,France,44.2015827,0.6176112
1862,Wallasey,England,North,United Kingdom,53.4241208,-3.0394101
1863,Ras al Khaymah,Ra's Al Khaymah,EMEA,United Arab Emirates,25.7737705,55.938232
1864,Burnie,Tasmania,Oceania,Australia,-41.0523688,145.9064073
1865,Xinxiang,Henan,North Asia,China,35.308611,114.051111
1866,Irun,Basque Country,South,Spain,43.3383176,-1.7888095
1867,Pontianak,Kalimantan Barat,Southeast Asia,Indonesia,-0.0226903,109.3447488
1868,Roseville,Michigan,Central,United States,38.7521235,-121.2880059
1869,Grevenbroich,North Rhine-Westphalia,Central,Germany,51.0862467,6.5848937
1870,Hamilton,Ontario,Canada,Canada,43.2560802,-79.8728583
1871,Santa Rosa,Rio Grande do Sul,South,Brazil,-27.8643546,-54.4779287
1872,Paraná,Entre Ríos,South,Argentina,-31.7330145,-60.5298511
1873,Canton,Michigan,Central,United States,40.7985464,-81.3749508
1874,Guildford,England,North,United Kingdom,51.2356068,-0.5732063
1875,Ruda Slaska,Silesia,EMEA,Poland,50.2698658,18.8642588
1876,Six-Fours-les-Plages,Provence-Alpes-Côte d'Azur,Central,France,43.0935105,5.8393953
1877,Murray,Kentucky,South,United States,34.7851861,-84.7352262
1878,Salvador,Bahia,South,Brazil,-12.9822499,-38.4812772
1879,Luton,England,North,United Kingdom,51.891073,-0.4230304
1880,Cottbus,Brandenburg,Central,Germany,51.7567447,14.3357307
1881,Kilwinning,Scotland,North,United Kingdom,55.6540048,-4.6992011
1882,Neijiang,Sichuan,North Asia,China,29.6602202,104.9192806
1883,Shkoder,Shkodër,EMEA,Albania,42.0681371,19.5121437
1884,Abadan,Khuzestan,EMEA,Iran,30.3636097,48.2591475
1885,Overland Park,Kansas,Central,United States,38.9742502,-94.6851702
1886,Cainta,Calabarzon,Southeast Asia,Philippines,14.5780161,121.1163072
1887,Velsen,North Holland,Central,Netherlands,52.4519103,4.6038911
1888,Ahvaz,Khuzestan,EMEA,Iran,31.2462916,48.7597528
1889,Lawton,Oklahoma,Central,United States,34.6086854,-98.3903305
1890,Paterson,New Jersey,East,United States,40.9167654,-74.171811
1891,Jamnagar,Gujarat,Central Asia,India,22.4732415,70.0552102
1892,Gothenburg,Västra Götaland,North,Sweden,57.7072326,11.9670171
1893,Durban,Kwazulu-natal,Africa,South Africa,-29.861825,31.009909
1894,Cárdenas,Matanzas,Caribbean,Cuba,23.0372705,-81.2027158
1895,Maracaibo,Zulia,South,Venezuela,10.6498095,-71.6443596
1896,Tourcoing,Nord-Pas-de-Calais,Central,France,50.7235038,3.1605714
1897,Saint Peters,Missouri,Central,United States,38.791612,-90.5958468
1898,Guanambi,Bahia,South,Brazil,-14.223066,-42.779943
1899,Sukkur,Sindh,Central Asia,Pakistan,27.7004292,68.8664623
1900,Firminy,Rhône-Alpes,Central,France,45.3869665,4.2858597
1901,Las Rozas de Madrid,Madrid,South,Spain,40.4933095,-3.8758396
1902,Moradabad,Uttar Pradesh,Central Asia,India,28.8796553,78.8095335
1903,Shinyanga,Shinyanga,Africa,Tanzania,-3.7622225,33.2320361
1904,Chisinau,Chisinau,EMEA,Moldova,47.0245117,28.8322923
1905,Lakewood,California,West,United States,39.7085736,-105.0846694
1906,Sakai,Ibaraki,North Asia,Japan,34.5737364,135.4828866
1907,Barreiras,Bahia,South,Brazil,-12.1440031,-44.9967406
1908,Ajaccio,Corsica,Central,France,41.9263991,8.7376029
1909,Meyzieu,Rhône-Alpes,Central,France,45.7764637,5.0044767
1910,Batman,Batman,EMEA,Turkey,37.7874104,41.2573924
1911,La Crosse,Wisconsin,Central,United States,43.8122836,-91.2514355
1912,Bukavu,South Kivu,Africa,Democratic Republic of the Congo,-2.5055839,28.8594885
1913,San Rafael,Mendoza,South,Argentina,-34.6126025,-68.330514
1914,Gorgan,Golestan,EMEA,Iran,36.8392776,54.4320858
1915,Woodstock,Georgia,South,United States,42.0410578,-74.1182492
1916,Heidelberg,Baden-Württemberg,Central,Germany,49.4093582,8.694724
1917,Haguenau,Alsace,Central,France,48.8172236,7.7885978
1918,Punta Arenas,Magallanes y Antártica Chilena,South,Chile,-53.1625688,-70.907822
1919,Galway,Galway,North,Ireland,53.2744122,-9.0490601
1920,Wenzhou,Zhejiang,North Asia,China,27.9963899,120.695345
1921,Targu Jiu,Gorj,EMEA,Romania,45.0422947,23.2728118
1922,Ingolstadt,Bavaria,Central,Germany,48.7630165,11.4250395
1923,Wheeling,West Virginia,East,United States,40.0639616,-80.7209149
1924,Southaven,Mississippi,South,United States,34.9873822,-90.0034862
1925,Neiva,Huila,South,Colombia,3.0332554,-75.2794303
1926,Savigny-le-Temple,Ile-de-France,Central,France,48.5958681,2.5798953
1927,Tarragona,Catalonia,South,Spain,41.1172364,1.2546057
1928,Pingdingshan,Henan,North Asia,China,33.7419956,113.3002154
1929,Canoas,Rio Grande do Sul,South,Brazil,-29.9216045,-51.1799525
1930,Timisoara,Timis,EMEA,Romania,45.7538355,21.2257474
1931,Stralsund,Mecklenburg-Vorpommern,Central,Germany,54.3096314,13.0820846
1932,Ceuta,Ceuta,South,Spain,35.894422,-5.3558174
1933,Varna,Varna,EMEA,Bulgaria,43.2073873,27.9166653
1934,Nevsehir,Nevsehir,EMEA,Turkey,38.7235072,34.7194168
1935,Guanajuato,Guanajuato,North,Mexico,20.9876996,-101.0
1936,Takestan,Qazvin,EMEA,Iran,36.0726006,49.6937027
1937,Quilmes,Provincia de Buenos Aires,South,Argentina,-34.7303025,-58.268868
1938,Rio Branco,Acre,South,Brazil,-9.9765362,-67.8220778
1939,Salem,Oregon,West,United States,44.9391565,-123.033121
1940,Delgado,San Salvador,Central,El Salvador,13.7126863,-89.17374
1941,Bistrita,Bistrita-Nasaud,EMEA,Romania,47.1327012,24.4963949
1942,Angeles City,Central Luzon,Southeast Asia,Philippines,15.1389351,120.5875321
1943,Gelsenkirchen,North Rhine-Westphalia,Central,Germany,51.5110321,7.0960124
1944,Huancayo,Junín,South,Peru,-12.068098,-75.2100953
1945,Vallejo,California,West,United States,38.1040864,-122.2566367
1946,Amersfoort,Utrecht,Central,Netherlands,52.1637702,5.4088845
1947,Camarillo,California,West,United States,34.2176371,-119.0383541
1948,Linyi,Shandong,North Asia,China,35.1032403,118.3506988
1949,Kherson,Kherson,EMEA,Ukraine,46.5421715,33.4079326
1950,Girona,Catalonia,South,Spain,41.9793006,2.8199439
1951,Dorsten,North Rhine-Westphalia,Central,Germany,51.6604071,6.9647431
1952,Kirovohrad,Kirovohrad,EMEA,Ukraine,48.1916774,31.6902953
1953,Moca,Espaillat,Caribbean,Dominican Republic,19.394647,-70.5261566
1954,Berdyans'k,Zaporizhzhya,EMEA,Ukraine,46.755678,36.7887623
1955,Osasco,São Paulo,South,Brazil,-23.5324859,-46.7916801
1956,Cerignola,Apulia,South,Italy,41.2648121,15.8996651
1957,Borazjan,Bushehr,EMEA,Iran,29.2661428,51.2120597
1958,Wels,Upper Austria,Central,Austria,48.1565472,14.0243752
1959,Mission Viejo,California,West,United States,33.5965685,-117.659405
1960,Berne,Bern,Central,Switzerland,46.9484742,7.4521749
1961,Surubim,Pernambuco,South,Brazil,-7.8424353,-35.7539722
1962,Woodbury,Minnesota,Central,United States,42.3775361,-96.0607187
1963,Jammu,Jammu and Kashmir,Central Asia,India,32.7185614,74.8580917
1964,Des Plaines,Illinois,Central,United States,42.0415823,-87.8873916
1965,Man,Dix-Huit Montagnes,Africa,Cote d'Ivoire,7.4102584,-7.5503719
1966,Saint-Malo,Brittany,Central,France,48.649518,-2.0260409
1967,Ebolowa,Sud,Africa,Cameroon,2.919384,11.1516632
1968,Djougou,Donga,Africa,Benin,9.7106683,1.6651614
1969,Thies Nones,Thies,Africa,Senegal,14.7790,16.9639
1970,Pilar,Alagoas,South,Brazil,-7.264034,-35.252326
1971,Batna,Batna,Africa,Algeria,35.3384291,5.7315453
1972,Roseville,California,West,United States,38.7521235,-121.2880059
1973,Passaic,New Jersey,East,United States,41.0461864,-74.3177933
1974,Wakefield,England,North,United Kingdom,53.6829541,-1.4967286
1975,Norderstedt,Schleswig-Holstein,Central,Germany,53.7089898,9.9891914
1976,Saint-Michel-sur-Orge,Ile-de-France,Central,France,48.6302735,2.3027478
1977,Samobor,Zagrebacka,EMEA,Croatia,45.8018625,15.7097105
1978,Regina,Saskatchewan,Canada,Canada,50.4479733,-104.6158764
1979,Walsall,England,North,United Kingdom,52.5847949,-1.9822687
1980,Changsha,Hunan,North Asia,China,28.1450774,113.2384362
1981,Dearborn Heights,Michigan,Central,United States,42.3369816,-83.2732627
1982,Twin Falls,Idaho,West,United States,42.5558542,-114.4700684
1983,Yongchuan,Chongqing,North Asia,China,29.29285,105.870081
1984,Melun,Ile-de-France,Central,France,48.539927,2.6608169
1985,Chemnitz,Saxony,Central,Germany,50.8323531,12.918914
1986,Rotterdam,South Holland,Central,Netherlands,51.9244424,4.47775
1987,Koblenz,Rhineland-Palatinate,Central,Germany,50.3533278,7.5943951
1988,Binjai,Sumatera Utara,Southeast Asia,Indonesia,3.6063964,98.4899865
1989,Yuma,Arizona,West,United States,32.723268,-114.6179954
1990,Palaiseau,Ile-de-France,Central,France,48.7144587,2.2453842
1991,Wadi as Sir,'Amman,EMEA,Jordan,31.9545949,35.8299165
1992,Hagen,North Rhine-Westphalia,Central,Germany,51.3582945,7.473296
1993,Zahedan,Sistan Va Baluchestan,EMEA,Iran,29.4928874,60.8503017
1994,Heyuan,Guangdong,North Asia,China,23.746777,114.6954482
1995,Halesowen,England,North,United Kingdom,52.4492074,-2.0514646
1996,Pingnan,Guangxi,North Asia,China,23.5422149,110.3878006
1997,Lubango,Huila,Africa,Angola,-14.9195617,13.4897509
1998,Ceyhan,Adana,EMEA,Turkey,37.0288825,35.8124428
1999,Mount Pleasant,South Carolina,South,United States,33.1570582,-94.9694007
2000,Xingtai,Hebei,North Asia,China,37.0616519,114.499746
2001,Bandar Abbas,Hormozgan,EMEA,Iran,27.1793466,56.2781423
2002,Gonaïves,Artibonite,Caribbean,Haiti,19.4460597,-72.6884336
2003,Wilmington,North Carolina,South,United States,39.7459468,-75.546589
2004,Chieti,Abruzzi,South,Italy,42.1026929,14.4159053
2005,Rio Rancho,New Mexico,West,United States,35.2702448,-106.6329806
2006,Gradignan,Aquitaine,Central,France,44.7739701,-0.613907
2007,Trenton,Michigan,Central,United States,40.2203074,-74.7659
2008,Satu Mare,Satu Mare,EMEA,Romania,47.7891763,22.8725598
2009,Badalona,Catalonia,South,Spain,41.4493539,2.248254
2010,Tripoli,North Lebanon,EMEA,Lebanon,34.4373616,35.8348551
2011,Lincoln,England,North,United Kingdom,53.2293545,-0.5404819
2012,Washington,England,North,United Kingdom,54.898614,-1.528827
2013,Monroe,Louisiana,South,United States,41.0400423,-75.3249475
2014,Southend-on-Sea,England,North,United Kingdom,51.5388241,0.7128137
2015,Lake Forest,California,West,United States,42.2586461,-87.8407055
2016,Winterthur,Zürich,Central,Switzerland,47.4991723,8.7291498
2017,Caen,Lower Normandy,Central,France,49.1813403,-0.3635615
2018,Araranguá,Santa Catarina,South,Brazil,-28.9348832,-49.4858389
2019,Frontignan,Languedoc-Roussillon,Central,France,43.4489444,3.7530925
2020,Piedras Negras,Coahuila,North,Mexico,28.704596,-100.5167137
2021,Huangshan,Anhui,North Asia,China,29.7172627,118.3324811
2022,Derbent,Dagestan,EMEA,Russia,42.057858,48.2887648
2023,Wheeling,Illinois,Central,United States,40.0639616,-80.7209149
2024,Ramnicu Valcea,Valcea,EMEA,Romania,45.1031731,24.3647209
2025,Reading,Pennsylvania,East,United States,40.335345,-75.9279495
2026,Hod HaSharon,Central,EMEA,Israel,32.1561974,34.8930354
2027,Hesperia,California,West,United States,34.4263886,-117.3008784
2028,Kisangani,Orientale,Africa,Democratic Republic of the Congo,0.5184021,25.2057292
2029,Gladstone,Queensland,Oceania,Australia,-23.8431724,151.256132
2030,Santos,São Paulo,South,Brazil,-23.9335988,-46.3286399
2031,Pertuis,Provence-Alpes-Côte d'Azur,Central,France,43.6951468,5.5032671
2032,Zhuzhou,Hunan,North Asia,China,27.049812,113.55087
2033,La Rochelle,Poitou-Charentes,Central,France,46.159732,-1.1515951
2034,Colomiers,Midi-Pyrénées,Central,France,43.6112476,1.3367443
2035,Cessnock,New South Wales,Oceania,Australia,-32.8316667,151.3511111
2036,Nanyang,Henan,North Asia,China,33.0010496,112.5292693
2037,Pasto,Nariño,South,Colombia,1.2140275,-77.2785096
2038,San Bernardino,California,West,United States,34.8253019,-116.0833144
2039,Apopka,Florida,South,United States,28.6732806,-81.5116471
2040,Barika,Batna,Africa,Algeria,35.3846699,5.3702215
2041,Fuzhou,Fujian,North Asia,China,26.0774954,119.2918215
2042,Taytay,Calabarzon,Southeast Asia,Philippines,14.5587089,121.1359659
2043,Ermont,Ile-de-France,Central,France,48.9917676,2.2585679
2044,Zhoukou,Henan,North Asia,China,33.808333,114.911944
2045,Les Mureaux,Ile-de-France,Central,France,48.9931578,1.909928
2046,Quchan,Razavi Khorasan,EMEA,Iran,37.1060904,58.5086657
2047,Miramar,Tamaulipas,North,Mexico,22.3331665,-97.8710378
2048,K'ut'aisi,Imereti,EMEA,Georgia,42.2596791,42.66337376288469
2049,Cartagena,Murcia,South,Spain,37.6152488,-0.9876857
2050,Myslowice,Silesia,EMEA,Poland,50.2414715,19.1414528
2051,Rivne,Rivne,EMEA,Ukraine,51.2074112,26.5208033
2052,Emmen,Drenthe,Central,Netherlands,52.7528662,6.9525135
2053,Chenzhou,Hunan,North Asia,China,25.7733598,113.0094337
2054,Revere,Massachusetts,East,United States,42.4084302,-71.0119948
2055,Siedlce,Masovia,EMEA,Poland,52.1663751,22.2765138
2056,Shuangyashan,Heilongjiang,North Asia,China,46.522721,132.645516
2057,Paracatu,Minas Gerais,South,Brazil,-17.2174056,-46.8707514
2058,Aewŏl-li,Jeju,North Asia,South Korea,33.4604899,126.3215217
2059,Quibdó,Chocó,South,Colombia,5.6923407,-76.6583801
2060,Budënnovsk,Stavropol',EMEA,Russia,44.780533,44.163357
2061,Burgas,Burgas,EMEA,Bulgaria,42.4936616,27.4721276
2062,Zlatoust,Chelyabinsk,EMEA,Russia,55.0346395,59.5292694
2063,Vitória,Espírito Santo,South,Brazil,-20.3200917,-40.3376682
2064,Jalalabad,Nangarhar,Central Asia,Afghanistan,34.430195,70.460128
2065,Sabadell,Catalonia,South,Spain,41.5421013,2.1138977
2066,Presidente Prudente,São Paulo,South,Brazil,-22.1225167,-51.3882528
2067,Garoua,Nord,Africa,Cameroon,9.3070698,13.3934527
2068,Kolwezi,Katanga,Africa,Democratic Republic of the Congo,-10.7169952,25.4669918
2069,San Fernando,Andalusía,South,Spain,36.4646672,-6.1983492
2070,Verviers,Liège,Central,Belgium,50.59324,5.867828
2071,Wichita,Kansas,Central,United States,37.6922361,-97.3375448
2072,Eugene,Oregon,West,United States,44.0505054,-123.0950506
2073,Saharanpur,Uttar Pradesh,Central Asia,India,29.9856799,77.5040646
2074,Cremona,Lombardy,South,Italy,45.2208641,10.037038
2075,Duque de Caxias,Rio de Janeiro,South,Brazil,-22.7896225,-43.309929
2076,Warsaw,Masovia,EMEA,Poland,52.2333742,21.0711489
2077,Bakersfield,California,West,United States,35.3738712,-119.019463
2078,Lajeado,Rio Grande do Sul,South,Brazil,-29.4671522,-51.9624046
2079,Plzen,Plzen,EMEA,Czech Republic,49.7477415,13.3775249
2080,Mazyr,Homyel',EMEA,Belarus,52.0494531,29.2676261
2081,Getafe,Madrid,South,Spain,40.3070639,-3.7331808
2082,Tongliao,Inner Mongolia,North Asia,China,43.6151762,122.2601035
2083,San Cristóbal de Las Casas,Chiapas,North,Mexico,16.735377,-92.63873
2084,Vallauris,Provence-Alpes-Côte d'Azur,Central,France,43.5761001,7.05859
2085,Mentor,Ohio,East,United States,41.6664781,-81.3399769
2086,Bursa,Bursa,EMEA,Turkey,39.9895878,28.8944669
2087,Gaspar,Santa Catarina,South,Brazil,-26.9307306,-48.9566824
2088,Daegu,Daegu,North Asia,South Korea,35.8713,128.6018
2089,Betim,Minas Gerais,South,Brazil,-19.9475338,-44.1995361
2090,Goulburn,New South Wales,Oceania,Australia,-34.7523871,149.7198009
2091,Rolândia,Parana,South,Brazil,-23.3119901,-51.3674145
2092,Laohekou,Hubei,North Asia,China,32.4370526,111.7575073
2093,Blackburn,England,North,United Kingdom,53.749326,-2.4840566
2094,Doetinchem,Gelderland,Central,Netherlands,51.9585348,6.2814551
2095,Botosani,Botosani,EMEA,Romania,47.8528263,26.759334
2096,Beni Suef,Bani Suwayf,Africa,Egypt,28.8382688,30.8544768
2097,Bornova,Izmir,EMEA,Turkey,38.4660651,27.2190721
2098,Modica,Sicily,South,Italy,36.8589209,14.7613018
2099,Grand Prairie,Texas,Central,United States,32.7459645,-96.9977846
2100,Manzini,Manzini,Africa,Swaziland,-26.4976444,31.3750815
2101,Aubervilliers,Ile-de-France,Central,France,48.9146078,2.3821895
2102,Port Arthur,Texas,Central,United States,29.8716577,-93.9332302
2103,San Francisco del Rincón,Guanajuato,North,Mexico,21.0166683,-101.854624
2104,Akron,Ohio,East,United States,41.083064,-81.518485
2105,Broomfield,Colorado,West,United States,39.9403995,-105.05208
2106,Capelle aan den IJssel,South Holland,Central,Netherlands,51.9358538,4.5894609
2107,Francisco Morato,São Paulo,South,Brazil,-23.2817308,-46.7448996
2108,Torquay,Queensland,Oceania,Australia,-38.3266551,144.3134076
2109,Stellenbosch,Western Cape,Africa,South Africa,-33.934444,18.869167
2110,La Porte,Indiana,Central,United States,29.6657838,-95.0193729
2111,Bar-le-Duc,Lorraine,Central,France,48.7712673,5.1623805
2112,Auxerre,Burgundy,Central,France,47.7961287,3.570579
2113,Jundiaí,São Paulo,South,Brazil,-23.1887668,-46.884506
2114,Cuautitlán,México,North,Mexico,19.7055182,-99.1666257
2115,Palencia,Castile and León,South,Spain,42.4096322,-4.6161004
2116,Enugu,Enugu,Africa,Nigeria,6.4496519,7.5136856
2117,Idfu,Aswan,Africa,Egypt,24.980278,32.8747219
2118,Buffalo Grove,Illinois,Central,United States,42.1544205,-87.9589621
2119,Heerlen,Limburg,Central,Netherlands,50.8775239,5.9815066
2120,Woodstock,Illinois,Central,United States,42.0410578,-74.1182492
2121,Manzanillo,Colima,North,Mexico,19.0506256,-104.3159957
2122,Recife,Pernambuco,South,Brazil,-8.0584933,-34.8848193
2123,Bedford,England,North,United Kingdom,52.1363806,-0.4675041
2124,Mbinga,Ruvuma,Africa,Tanzania,-10.704886,34.9557066
2125,Monroe,North Carolina,South,United States,41.0400423,-75.3249475
2126,Bamenda,Nord-Ouest,Africa,Cameroon,5.9614117,10.1516505
2127,Heilbronn,Baden-Württemberg,Central,Germany,49.142291,9.218655
2128,Puerto Vallarta,Jalisco,North,Mexico,20.6407176,-105.220306
2129,Qiqihar,Heilongjiang,North Asia,China,47.7363891,124.6567611
2130,Sarcelles,Ile-de-France,Central,France,48.9960813,2.3796245
2131,Carvin,Nord-Pas-de-Calais,Central,France,50.4934145,2.9577519
2132,Latina,Lazio,South,Italy,41.4595261,13.0125912
2133,Purwokerto,Jawa Tengah,Southeast Asia,Indonesia,-7.4194647,109.2218425
2134,Oxford,England,North,United Kingdom,51.7520131,-1.2578499
2135,Rochester,Minnesota,Central,United States,43.157285,-77.615214
2136,Torre del Greco,Campania,South,Italy,40.7879211,14.3682813
2137,Diyarbakir,Diyarbakir,EMEA,Turkey,37.9162222,40.2363542
2138,Mitry-Mory,Ile-de-France,Central,France,48.9839674,2.6183971
2139,Srinagar,Uttarakhand,Central Asia,India,34.0747444,74.8204443
2140,Targu Mures,Mures,EMEA,Romania,46.5446253,24.561196
2141,Chaguanas,Chaguanas,Caribbean,Trinidad and Tobago,10.5147394,-61.4076757
2142,Utica,New York,East,United States,43.1009031,-75.2326641
2143,Los Patios,Norte de Santander,South,Colombia,7.8342202,-72.5059128
2144,Anápolis,Goiás,South,Brazil,-16.3332828,-48.9525756
2145,Orlando,Florida,South,United States,28.5421109,-81.3790304
2146,Bournemouth,England,North,United Kingdom,50.7201514,-1.8799118
2147,Porto Alegre,Rio Grande do Sul,South,Brazil,-30.0324999,-51.2303767
2148,São José dos Campos,São Paulo,South,Brazil,-23.1867782,-45.8854538
2149,Pico Rivera,California,West,United States,33.9830688,-118.096735
2150,Taiping,Perak,Southeast Asia,Malaysia,4.8546772,100.7438831
2151,Andradina,São Paulo,South,Brazil,-20.896505,-51.3742765
2152,Erfurt,Thuringia,Central,Germany,50.9777974,11.0287364
2153,Olympia,Washington,West,United States,47.0451022,-122.8950075
2154,Vacaville,California,West,United States,38.3565773,-121.9877444
